angry,disgusted,fearful,happy,neutral,sad,surprised,time
0.0,0.0,0.0,0.99,0.0,0.0,0.0,17:2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,17:24
0.0,0.0,0.0,1.0,0.0,0.0,0.0,17:28
0.0,0.0,0.0,0.99,0.0,0.01,0.0,17:3
0.0,0.0,0.0,0.53,0.47,0.0,0.0,17:32
0.0,0.0,0.0,0.97,0.02,0.01,0.0,17:34
0.0,0.0,0.0,0.88,0.07,0.04,0.0,17:36
0.0,0.0,0.0,0.96,0.03,0.01,0.0,17:38
0.0,0.0,0.0,0.98,0.01,0.01,0.0,17:4
0.0,0.0,0.0,0.85,0.13,0.02,0.0,17:42
0.0,0.0,0.0,0.0,0.99,0.01,0.0,17:44
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17:46
0.0,0.0,0.0,0.02,0.98,0.0,0.0,17:48
0.0,0.0,0.0,0.31,0.69,0.0,0.0,17:5
0.0,0.0,0.0,0.0,0.36,0.64,0.0,17:54
0.0,0.0,0.0,0.0,0.39,0.61,0.0,17:56
0.0,0.0,0.0,0.0,0.82,0.18,0.0,17:58
0.0,0.0,0.0,0.0,0.97,0.03,0.0,18:0
0.0,0.0,0.0,0.0,0.94,0.06,0.0,18:6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,18:8
0.0,0.0,0.0,0.01,0.96,0.03,0.0,18:1
0.0,0.0,0.0,0.01,0.93,0.06,0.0,18:12
0.0,0.0,0.0,0.0,0.93,0.07,0.0,18:14
0.0,0.0,0.0,0.01,0.83,0.16,0.0,18:16
0.0,0.0,0.0,0.02,0.51,0.48,0.0,18:18
0.0,0.0,0.0,0.0,0.09,0.91,0.0,18:2
0.0,0.0,0.0,0.2,0.63,0.16,0.0,18:26
0.0,0.0,0.0,0.55,0.29,0.16,0.0,18:3
0.0,0.0,0.0,0.27,0.27,0.46,0.0,18:32
0.0,0.0,0.0,1.0,0.0,0.0,0.0,18:36
0.0,0.0,0.0,1.0,0.0,0.0,0.0,18:38
0.0,0.0,0.0,0.29,0.11,0.59,0.0,18:4
0.01,0.0,0.01,0.01,0.25,0.01,0.71,18:42
0.0,0.0,0.0,0.0,0.07,0.01,0.92,18:44
0.0,0.0,0.01,0.0,0.02,0.0,0.97,18:46
0.0,0.0,0.85,0.0,0.03,0.03,0.09,18:48
0.0,0.0,0.86,0.0,0.02,0.02,0.1,18:5
0.0,0.0,0.05,0.0,0.75,0.18,0.02,18:52
0.01,0.0,0.01,0.0,0.19,0.79,0.01,18:54
0.0,0.0,0.01,0.0,0.33,0.65,0.01,18:56
0.0,0.0,0.37,0.0,0.01,0.62,0.01,18:58
0.0,0.0,0.01,0.0,0.06,0.93,0.0,19:0
0.0,0.0,0.0,0.0,0.92,0.08,0.0,19:4
0.0,0.0,0.0,0.08,0.91,0.0,0.0,19:6
0.0,0.0,0.04,0.01,0.24,0.71,0.0,19:8
0.0,0.0,0.09,0.05,0.73,0.11,0.02,19:1
0.0,0.0,0.0,0.03,0.91,0.06,0.0,19:14
0.0,0.0,0.02,0.03,0.44,0.49,0.01,19:16
0.0,0.0,0.0,0.01,0.96,0.03,0.0,19:18
0.0,0.0,0.0,0.01,0.99,0.0,0.0,19:2
0.0,0.0,0.0,0.77,0.22,0.01,0.0,19:22
0.0,0.0,0.0,0.09,0.57,0.33,0.0,19:26
0.0,0.0,0.0,0.0,0.08,0.92,0.0,19:28
0.0,0.0,0.0,0.01,0.96,0.03,0.0,19:3
0.0,0.0,0.0,0.01,0.85,0.13,0.0,19:32
0.0,0.0,0.01,0.02,0.7,0.27,0.0,19:36
0.0,0.0,0.0,0.01,0.98,0.01,0.0,19:38
0.0,0.0,0.04,0.11,0.13,0.71,0.01,19:42
0.0,0.0,0.01,0.1,0.05,0.85,0.0,19:44
0.0,0.0,0.01,0.34,0.18,0.47,0.0,19:46
0.0,0.0,0.0,0.78,0.11,0.1,0.01,19:48
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19:52
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19:56
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19:58
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20:6
0.0,0.0,0.0,0.95,0.05,0.0,0.0,20:8
0.0,0.0,0.01,0.7,0.07,0.21,0.01,20:1
0.0,0.0,0.0,0.24,0.71,0.04,0.0,20:12
0.0,0.0,0.0,0.47,0.51,0.01,0.01,20:14
0.0,0.0,0.0,0.29,0.7,0.0,0.0,20:16
0.0,0.0,0.0,0.1,0.87,0.03,0.0,20:18
0.0,0.0,0.0,0.52,0.46,0.02,0.0,20:2
0.0,0.0,0.0,0.33,0.65,0.01,0.01,20:22
0.0,0.0,0.0,0.52,0.45,0.02,0.01,20:24
0.0,0.0,0.0,0.61,0.36,0.01,0.02,20:26
0.0,0.0,0.0,0.52,0.43,0.05,0.0,20:3
0.0,0.0,0.0,0.93,0.07,0.0,0.0,20:32
0.0,0.0,0.0,0.38,0.58,0.02,0.02,20:34
0.0,0.0,0.0,0.73,0.18,0.09,0.0,20:36
0.0,0.0,0.0,0.74,0.16,0.1,0.0,20:38
0.0,0.0,0.0,0.6,0.38,0.0,0.01,20:4
0.0,0.0,0.0,0.79,0.16,0.05,0.0,20:42
0.0,0.0,0.0,0.69,0.29,0.02,0.0,20:44
0.0,0.0,0.0,0.86,0.03,0.11,0.0,20:48
0.0,0.0,0.0,0.72,0.07,0.21,0.0,20:5
0.0,0.0,0.0,0.89,0.08,0.03,0.0,20:52
0.0,0.0,0.0,0.94,0.05,0.01,0.0,20:54
0.0,0.0,0.0,0.37,0.6,0.03,0.0,20:56
0.0,0.0,0.0,0.72,0.26,0.01,0.0,20:58
0.0,0.0,0.0,0.01,0.3,0.69,0.0,21:0
0.0,0.0,0.0,0.04,0.52,0.44,0.0,21:8
0.0,0.0,0.0,0.3,0.61,0.09,0.0,21:1
0.0,0.0,0.0,0.03,0.96,0.01,0.0,21:12
0.0,0.0,0.0,0.08,0.73,0.19,0.0,21:16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21:2
0.0,0.0,0.0,0.7,0.29,0.0,0.01,21:22
0.0,0.0,0.0,0.3,0.69,0.01,0.0,21:26
0.0,0.0,0.0,0.19,0.79,0.02,0.0,21:3
0.0,0.0,0.0,0.58,0.32,0.09,0.0,21:36
0.0,0.0,0.0,0.11,0.77,0.11,0.0,21:38
0.0,0.0,0.0,0.14,0.82,0.03,0.0,21:4
0.0,0.0,0.0,0.17,0.82,0.0,0.0,21:42
0.0,0.0,0.0,0.09,0.91,0.0,0.0,21:44
0.0,0.0,0.0,0.0,0.93,0.06,0.0,21:48
0.0,0.0,0.0,0.09,0.91,0.0,0.0,21:5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21:54
0.01,0.0,0.09,0.02,0.39,0.0,0.5,21:56
0.01,0.0,0.05,0.05,0.4,0.0,0.49,21:58
0.01,0.0,0.0,0.0,0.93,0.0,0.06,22:0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22:8
0.0,0.0,0.0,0.04,0.93,0.0,0.03,22:1
0.0,0.0,0.0,0.17,0.83,0.0,0.0,22:16
0.0,0.0,0.0,0.06,0.83,0.0,0.11,22:18
0.0,0.0,0.0,0.14,0.84,0.02,0.0,22:2
0.0,0.0,0.0,0.0,0.01,0.99,0.0,22:26
0.0,0.0,0.0,0.01,0.15,0.84,0.0,22:32
0.0,0.0,0.0,0.01,0.96,0.03,0.0,22:34
0.0,0.0,0.0,0.96,0.03,0.01,0.0,22:36
0.0,0.0,0.0,0.8,0.17,0.03,0.0,22:38
0.0,0.0,0.0,0.07,0.37,0.56,0.0,22:4
0.0,0.0,0.0,0.02,0.89,0.09,0.0,22:42
0.0,0.0,0.0,0.97,0.02,0.0,0.0,22:44
0.0,0.0,0.0,0.42,0.11,0.46,0.0,22:46
0.0,0.0,0.0,0.14,0.77,0.07,0.01,22:48
0.0,0.0,0.0,0.93,0.04,0.02,0.0,22:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22:52
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22:54
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22:56
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22:58
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23:0
0.0,0.0,0.0,0.53,0.33,0.15,0.0,23:6
0.0,0.0,0.0,0.2,0.27,0.52,0.0,23:8
0.0,0.0,0.0,0.36,0.58,0.0,0.05,23:1
0.0,0.0,0.0,0.01,0.98,0.0,0.0,23:12
0.0,0.0,0.0,0.0,0.99,0.01,0.0,23:16
0.0,0.0,0.0,0.02,0.98,0.0,0.0,23:18
0.0,0.0,0.0,0.0,0.71,0.01,0.28,23:2
0.0,0.0,0.0,0.89,0.1,0.01,0.0,23:22
0.0,0.0,0.0,0.01,0.86,0.09,0.04,23:24
0.0,0.0,0.0,0.4,0.58,0.01,0.0,23:26
0.0,0.0,0.0,0.0,0.98,0.01,0.0,23:28
0.0,0.0,0.0,0.99,0.0,0.0,0.0,23:3
0.0,0.0,0.97,0.02,0.0,0.0,0.01,23:32
0.0,0.0,0.0,0.51,0.39,0.0,0.09,23:34
0.0,0.0,0.0,0.17,0.81,0.01,0.01,23:36
0.0,0.0,0.0,0.72,0.28,0.0,0.01,23:38
0.0,0.0,0.0,0.13,0.8,0.01,0.07,23:4
0.0,0.0,0.0,0.0,0.16,0.84,0.0,23:42
0.0,0.0,0.0,0.02,0.97,0.0,0.01,23:44
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23:46
0.0,0.0,0.0,0.01,0.98,0.01,0.0,23:48
0.0,0.0,0.0,0.01,0.99,0.0,0.0,23:5
0.0,0.0,0.0,0.06,0.94,0.0,0.0,23:52
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23:54
0.0,0.0,0.0,0.01,0.97,0.02,0.0,23:58
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24:0
0.0,0.0,0.0,0.7,0.18,0.01,0.12,24:6
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24:12
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24:14
0.0,0.0,0.0,0.91,0.07,0.01,0.0,24:16
0.0,0.0,0.01,0.88,0.06,0.05,0.0,24:18
0.0,0.0,0.0,0.98,0.01,0.01,0.0,24:2
0.0,0.0,0.0,0.69,0.29,0.02,0.0,24:22
0.0,0.0,0.0,0.99,0.01,0.0,0.0,24:24
0.0,0.0,0.02,0.83,0.1,0.05,0.0,24:26
0.0,0.0,0.0,0.72,0.23,0.04,0.0,24:28
0.0,0.0,0.0,0.79,0.09,0.09,0.03,24:3
0.0,0.0,0.0,0.59,0.01,0.4,0.0,24:34
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24:36
0.0,0.0,0.0,0.39,0.53,0.08,0.0,24:38
0.0,0.0,0.0,0.99,0.0,0.01,0.0,24:4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24:42
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24:44
0.0,0.0,0.0,0.9,0.06,0.04,0.0,24:46
0.0,0.0,0.0,0.92,0.04,0.05,0.0,24:48
0.0,0.0,0.0,0.74,0.08,0.18,0.0,24:5
0.0,0.0,0.0,0.96,0.03,0.01,0.0,24:52
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24:54
0.0,0.0,0.0,0.02,0.94,0.04,0.0,24:56
0.0,0.0,0.0,0.03,0.56,0.42,0.0,24:58
0.0,0.0,0.0,0.03,0.38,0.58,0.01,25:0
0.0,0.0,0.0,0.84,0.16,0.0,0.0,25:6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25:8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25:1
0.0,0.0,0.0,0.77,0.21,0.0,0.01,25:12
0.0,0.0,0.0,0.77,0.21,0.02,0.01,25:14
0.0,0.0,0.0,0.72,0.27,0.0,0.01,25:16
0.0,0.0,0.0,0.97,0.02,0.01,0.0,25:18
0.0,0.0,0.0,0.94,0.06,0.0,0.0,25:2
0.0,0.0,0.02,0.08,0.7,0.19,0.01,25:22
0.0,0.0,0.01,0.78,0.18,0.02,0.02,25:24
0.0,0.0,0.0,0.22,0.76,0.01,0.0,25:26
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25:28
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25:32
0.0,0.0,0.0,0.99,0.01,0.0,0.0,25:34
0.0,0.0,0.0,0.67,0.33,0.0,0.0,25:36
0.0,0.0,0.0,0.36,0.64,0.0,0.0,25:38
0.0,0.0,0.0,0.05,0.95,0.0,0.0,25:4
0.0,0.0,0.0,0.06,0.93,0.01,0.0,25:42
0.0,0.0,0.0,0.26,0.74,0.0,0.0,25:44
0.0,0.0,0.0,0.02,0.97,0.0,0.0,25:46
0.0,0.0,0.0,0.02,0.97,0.01,0.0,25:48
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25:5
0.0,0.0,0.0,0.0,0.99,0.0,0.0,25:52
0.0,0.0,0.0,0.65,0.34,0.01,0.0,25:54
0.0,0.0,0.0,0.28,0.72,0.0,0.0,25:56
0.0,0.0,0.0,0.22,0.04,0.74,0.0,25:58
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26:0
0.0,0.0,0.0,0.0,0.93,0.07,0.0,26:4
0.0,0.0,0.0,0.0,0.24,0.76,0.0,26:6
0.0,0.0,0.0,0.01,0.71,0.27,0.0,26:8
0.0,0.0,0.0,0.0,0.74,0.26,0.0,26:1
0.0,0.0,0.0,0.01,0.64,0.34,0.0,26:12
0.0,0.0,0.0,0.0,0.96,0.03,0.0,26:14
0.0,0.0,0.0,0.01,0.89,0.09,0.0,26:16
0.0,0.0,0.0,0.01,0.8,0.19,0.0,26:18
0.0,0.0,0.0,0.0,0.07,0.92,0.0,26:2
0.0,0.0,0.0,0.03,0.77,0.2,0.0,26:22
0.0,0.0,0.0,0.29,0.7,0.0,0.0,26:24
0.0,0.0,0.0,0.12,0.86,0.02,0.0,26:26
0.0,0.0,0.0,0.33,0.61,0.06,0.0,26:28
0.0,0.0,0.0,0.62,0.36,0.01,0.0,26:3
0.0,0.0,0.0,0.01,0.99,0.0,0.0,26:32
0.0,0.0,0.0,0.95,0.05,0.0,0.0,26:34
0.01,0.0,0.0,0.9,0.05,0.0,0.04,26:36
0.0,0.0,0.0,0.02,0.97,0.0,0.0,26:44
0.0,0.0,0.0,0.02,0.98,0.0,0.0,26:46
0.0,0.0,0.0,0.01,0.99,0.0,0.0,26:48
0.0,0.0,0.0,0.04,0.96,0.0,0.0,26:5
0.0,0.0,0.0,0.06,0.94,0.0,0.0,26:52
0.0,0.0,0.0,0.21,0.77,0.02,0.0,26:54
0.0,0.0,0.0,0.23,0.77,0.0,0.0,26:56
0.0,0.0,0.0,0.23,0.75,0.02,0.0,26:58
0.0,0.0,0.0,0.02,0.86,0.12,0.0,27:6
0.0,0.0,0.0,0.14,0.83,0.03,0.0,27:8
0.0,0.0,0.0,0.31,0.66,0.02,0.0,27:1
0.0,0.0,0.0,0.14,0.19,0.0,0.66,27:14
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27:16
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27:18
0.0,0.0,0.0,0.78,0.21,0.0,0.01,27:2
0.0,0.0,0.01,0.41,0.37,0.03,0.18,27:22
0.0,0.0,0.0,0.64,0.32,0.03,0.0,27:24
0.0,0.0,0.0,0.89,0.09,0.0,0.01,27:26
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27:28
0.0,0.0,0.0,0.13,0.33,0.53,0.0,27:38
0.0,0.0,0.0,0.65,0.26,0.1,0.0,27:4
0.0,0.0,0.0,0.2,0.8,0.0,0.0,27:42
0.0,0.0,0.0,0.08,0.92,0.0,0.0,27:44
0.0,0.0,0.0,0.01,0.98,0.01,0.0,27:46
0.0,0.0,0.0,0.0,0.45,0.54,0.0,27:48
0.0,0.0,0.0,0.01,0.8,0.19,0.0,27:5
0.0,0.0,0.0,0.0,0.7,0.3,0.0,27:52
0.0,0.0,0.0,0.01,0.4,0.59,0.0,27:54
0.0,0.0,0.0,0.0,0.93,0.07,0.0,27:56
0.0,0.0,0.0,0.0,0.23,0.77,0.0,27:58
0.0,0.0,0.0,0.03,0.95,0.01,0.0,28:0
0.0,0.0,0.0,0.0,0.19,0.81,0.0,28:4
0.0,0.0,0.0,0.0,0.92,0.07,0.0,28:6
0.0,0.0,0.0,0.01,0.96,0.03,0.0,28:8
0.0,0.0,0.0,0.24,0.73,0.04,0.0,28:1
0.0,0.0,0.0,0.04,0.72,0.23,0.0,28:12
0.0,0.0,0.0,0.2,0.78,0.02,0.0,28:14
0.0,0.0,0.0,0.04,0.94,0.02,0.0,28:16
0.0,0.0,0.0,0.02,0.66,0.32,0.0,28:18
0.0,0.0,0.0,0.06,0.9,0.03,0.0,28:2
0.0,0.0,0.0,0.08,0.83,0.09,0.0,28:22
0.0,0.0,0.0,0.01,0.98,0.0,0.0,28:24
0.0,0.0,0.0,0.03,0.9,0.07,0.0,28:26
0.0,0.0,0.0,0.14,0.86,0.0,0.0,28:28
0.0,0.0,0.0,0.08,0.61,0.31,0.0,28:3
0.0,0.0,0.0,0.03,0.97,0.0,0.0,28:32
0.0,0.0,0.0,0.4,0.06,0.53,0.0,28:34
0.0,0.0,0.0,0.0,0.83,0.17,0.0,28:36
0.0,0.0,0.07,0.0,0.68,0.23,0.02,28:38
0.01,0.0,0.0,0.01,0.35,0.59,0.03,28:44
0.0,0.0,0.0,0.01,0.86,0.09,0.04,28:46
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28:48
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28:52
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28:54
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28:56
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28:58
0.0,0.0,0.01,0.84,0.0,0.01,0.13,29:0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:6
0.0,0.0,0.0,0.97,0.0,0.01,0.01,29:8
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:12
0.0,0.0,0.0,0.02,0.24,0.74,0.0,29:14
0.0,0.0,0.02,0.11,0.69,0.15,0.03,29:16
0.0,0.0,0.0,0.39,0.24,0.37,0.0,29:18
0.0,0.0,0.0,0.24,0.49,0.26,0.01,29:2
0.0,0.0,0.0,0.08,0.83,0.06,0.03,29:22
0.0,0.0,0.0,0.68,0.17,0.14,0.0,29:24
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:26
0.0,0.0,0.0,0.99,0.0,0.01,0.0,29:28
0.0,0.0,0.0,0.88,0.11,0.0,0.0,29:3
0.0,0.0,0.0,0.22,0.53,0.23,0.02,29:32
0.0,0.0,0.01,0.6,0.1,0.29,0.01,29:34
0.0,0.0,0.05,0.13,0.63,0.16,0.03,29:36
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:38
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:42
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:44
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:46
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:48
0.0,0.0,0.0,0.18,0.19,0.63,0.01,29:5
0.0,0.0,0.0,0.95,0.03,0.01,0.01,29:52
0.0,0.0,0.0,0.98,0.01,0.0,0.0,29:54
0.0,0.0,0.0,0.99,0.0,0.0,0.0,29:56
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29:58
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30:0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30:6
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30:8
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30:1
0.0,0.0,0.0,0.9,0.09,0.01,0.0,30:12
0.0,0.0,0.0,0.96,0.03,0.01,0.0,30:14
0.0,0.0,0.0,0.65,0.34,0.01,0.0,30:16
0.0,0.0,0.0,0.03,0.8,0.17,0.0,30:18
0.0,0.0,0.01,0.02,0.57,0.38,0.02,30:2
0.0,0.0,0.0,0.24,0.65,0.11,0.0,30:22
0.0,0.0,0.0,0.96,0.01,0.03,0.0,30:24
0.0,0.0,0.0,0.99,0.0,0.0,0.0,30:26
0.0,0.0,0.0,0.99,0.01,0.0,0.0,30:28
0.0,0.0,0.0,0.45,0.35,0.19,0.0,30:3
0.0,0.0,0.0,0.96,0.03,0.01,0.0,30:32
0.0,0.0,0.0,0.66,0.29,0.05,0.0,30:34
0.0,0.0,0.0,0.26,0.62,0.11,0.0,30:36
0.0,0.0,0.02,0.17,0.63,0.18,0.0,30:38
0.0,0.0,0.02,0.06,0.88,0.03,0.01,30:4
0.0,0.0,0.02,0.1,0.67,0.21,0.0,30:42
0.0,0.0,0.01,0.01,0.87,0.11,0.01,30:44
0.0,0.0,0.01,0.0,0.9,0.08,0.0,30:46
0.0,0.0,0.01,0.46,0.42,0.11,0.0,30:48
0.01,0.0,0.27,0.07,0.43,0.21,0.01,30:5
0.0,0.0,0.01,0.12,0.77,0.1,0.01,30:52
0.0,0.0,0.03,0.12,0.61,0.23,0.01,30:54
0.0,0.0,0.1,0.0,0.18,0.71,0.0,30:56
0.0,0.0,0.0,0.02,0.43,0.54,0.01,30:58
0.0,0.0,0.0,0.01,0.47,0.52,0.01,31:0
0.0,0.0,0.0,0.71,0.22,0.07,0.0,31:6
0.0,0.0,0.0,0.0,0.6,0.39,0.0,31:8
0.0,0.0,0.01,0.0,0.62,0.36,0.01,31:1
0.0,0.0,0.0,0.01,0.59,0.4,0.0,31:12
0.0,0.0,0.01,0.0,0.73,0.23,0.01,31:14
0.0,0.0,0.0,0.0,0.85,0.02,0.13,31:16
0.0,0.0,0.0,0.0,0.89,0.1,0.0,31:18
0.0,0.0,0.0,0.0,0.05,0.0,0.95,31:2
0.0,0.0,0.0,0.0,0.76,0.05,0.17,31:22
0.0,0.0,0.03,0.01,0.46,0.24,0.27,31:24
0.0,0.0,0.01,0.01,0.66,0.25,0.07,31:26
0.0,0.0,0.0,0.09,0.79,0.11,0.01,31:28
0.0,0.0,0.0,0.0,0.62,0.36,0.01,31:3
0.0,0.0,0.03,0.05,0.67,0.24,0.01,31:32
0.0,0.0,0.0,0.01,0.37,0.62,0.0,31:34
0.0,0.0,0.0,0.05,0.81,0.13,0.0,31:36
0.0,0.0,0.0,0.0,0.31,0.68,0.0,31:38
0.0,0.0,0.0,0.0,0.25,0.75,0.0,31:4
0.0,0.0,0.0,0.0,0.07,0.93,0.0,31:42
0.0,0.0,0.0,0.0,0.99,0.01,0.0,31:44
0.0,0.0,0.0,0.0,0.86,0.14,0.0,31:46
0.0,0.0,0.0,0.03,0.59,0.38,0.0,31:48
0.0,0.0,0.0,0.01,0.73,0.26,0.0,31:5
0.0,0.0,0.0,0.0,0.1,0.9,0.0,31:52
0.0,0.0,0.0,0.0,0.54,0.45,0.0,31:54
0.0,0.0,0.0,0.01,0.06,0.93,0.0,31:56
0.0,0.0,0.0,0.02,0.24,0.74,0.0,31:58
0.0,0.0,0.02,0.25,0.56,0.04,0.13,32:0
0.0,0.0,0.0,0.08,0.92,0.0,0.0,32:8
0.0,0.0,0.01,0.33,0.58,0.03,0.05,32:1
0.0,0.0,0.28,0.07,0.45,0.12,0.08,32:12
0.0,0.0,0.01,0.29,0.52,0.16,0.02,32:14
0.0,0.0,0.0,0.21,0.79,0.0,0.0,32:16
0.0,0.0,0.0,0.36,0.63,0.02,0.0,32:18
0.0,0.0,0.0,0.21,0.72,0.07,0.0,32:2
0.0,0.0,0.0,0.01,0.59,0.39,0.01,32:22
0.0,0.0,0.0,0.01,0.93,0.04,0.01,32:24
0.0,0.0,0.01,0.13,0.7,0.16,0.0,32:26
0.0,0.0,0.0,0.01,0.17,0.82,0.0,32:28
0.0,0.0,0.0,0.29,0.64,0.06,0.02,32:3
0.0,0.0,0.03,0.2,0.24,0.48,0.05,32:32
0.0,0.0,0.0,0.15,0.74,0.1,0.01,32:34
0.0,0.0,0.0,0.14,0.81,0.05,0.0,32:36
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:38
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:42
0.0,0.0,0.02,0.94,0.01,0.01,0.02,32:44
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:46
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:48
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32:52
0.0,0.0,0.0,0.99,0.0,0.0,0.0,32:54
0.0,0.0,0.0,0.99,0.01,0.0,0.0,32:56
0.0,0.0,0.0,0.93,0.01,0.02,0.04,32:58
0.0,0.0,0.0,0.99,0.0,0.0,0.0,33:0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33:4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33:6
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33:8
0.0,0.0,0.0,0.01,0.35,0.64,0.0,33:1
0.0,0.0,0.0,0.41,0.39,0.19,0.01,33:12
0.0,0.0,0.0,0.86,0.09,0.06,0.0,33:14
0.0,0.0,0.0,0.47,0.46,0.05,0.02,33:16
0.0,0.0,0.0,0.88,0.12,0.0,0.0,33:18
0.0,0.0,0.0,0.73,0.25,0.01,0.0,33:2
0.0,0.0,0.0,0.61,0.33,0.0,0.05,33:22
0.0,0.0,0.0,0.88,0.12,0.0,0.01,33:24
0.0,0.0,0.0,0.95,0.03,0.0,0.01,33:26
0.0,0.0,0.0,0.28,0.61,0.0,0.1,33:28
0.0,0.0,0.0,0.14,0.82,0.03,0.01,33:3
0.0,0.0,0.0,0.52,0.46,0.01,0.01,33:32
0.0,0.0,0.0,0.11,0.7,0.19,0.0,33:34
0.0,0.0,0.0,0.14,0.6,0.26,0.01,33:36
0.0,0.0,0.0,0.07,0.91,0.02,0.0,33:42
0.0,0.0,0.0,0.1,0.83,0.06,0.0,33:44
0.0,0.0,0.0,0.01,0.32,0.67,0.0,33:46
0.0,0.0,0.0,0.21,0.53,0.25,0.0,33:48
0.0,0.0,0.01,0.01,0.69,0.28,0.0,33:5
0.0,0.0,0.0,0.01,0.25,0.74,0.0,33:52
0.0,0.0,0.0,0.04,0.34,0.61,0.0,33:54
0.0,0.0,0.0,0.0,0.06,0.94,0.0,33:56
0.0,0.0,0.0,0.0,0.14,0.86,0.0,33:58
0.0,0.0,0.0,0.0,0.11,0.88,0.0,34:0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,34:6
0.0,0.0,0.0,0.0,0.01,0.99,0.0,34:8
0.0,0.0,0.0,0.0,0.28,0.72,0.0,34:1
0.0,0.0,0.0,0.06,0.8,0.13,0.01,34:12
0.0,0.0,0.0,0.01,0.13,0.85,0.0,34:14
0.0,0.0,0.0,0.0,0.08,0.92,0.0,34:16
0.0,0.0,0.0,0.0,0.01,0.99,0.0,34:18
0.0,0.0,0.12,0.01,0.2,0.66,0.01,34:2
0.0,0.0,0.05,0.01,0.2,0.73,0.01,34:22
0.0,0.0,0.01,0.01,0.95,0.03,0.01,34:24
0.0,0.0,0.0,0.01,0.97,0.02,0.0,34:26
0.0,0.0,0.02,0.09,0.83,0.05,0.0,34:28
0.0,0.0,0.0,0.02,0.97,0.01,0.01,34:3
