angry,disgusted,fearful,happy,neutral,sad,surprised,time
0.0,0.0,0.0,0.82,0.17,0.01,0.0,1:41:17
0.0,0.0,0.0,0.42,0.58,0.0,0.0,1:41:19
0.0,0.0,0.0,0.45,0.55,0.0,0.0,1:41:21
0.0,0.0,0.0,0.04,0.95,0.01,0.0,1:41:23
0.0,0.0,0.0,0.95,0.04,0.0,0.0,1:41:25
0.0,0.0,0.0,0.17,0.81,0.02,0.0,1:41:27
0.0,0.0,0.0,0.91,0.09,0.0,0.0,1:41:29
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:41:31
0.0,0.0,0.0,0.94,0.06,0.0,0.0,1:41:33
0.0,0.0,0.0,0.44,0.38,0.18,0.0,1:41:35
0.0,0.0,0.0,0.29,0.71,0.0,0.0,1:41:37
0.0,0.0,0.0,0.14,0.76,0.1,0.0,1:41:39
0.0,0.0,0.0,0.12,0.46,0.42,0.0,1:41:41
0.0,0.0,0.0,0.94,0.03,0.04,0.0,1:41:43
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:41:45
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:41:47
0.0,0.0,0.0,0.96,0.04,0.0,0.0,1:41:49
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:41:51
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:41:53
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:41:55
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:41:57
0.0,0.0,0.0,0.95,0.05,0.0,0.0,1:41:59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:9
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:13
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:15
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:17
0.0,0.0,0.0,0.1,0.89,0.0,0.0,1:42:19
0.0,0.0,0.0,0.63,0.37,0.0,0.0,1:42:21
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:25
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:42:27
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:29
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:42:33
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:42:35
0.0,0.0,0.0,0.94,0.06,0.0,0.0,1:42:37
0.0,0.0,0.0,0.97,0.03,0.0,0.0,1:42:39
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:41
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:43
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:45
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:47
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:49
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:51
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:53
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:55
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:57
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:42:59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:7
0.0,0.0,0.0,0.76,0.21,0.02,0.0,1:43:9
0.0,0.0,0.0,0.03,0.96,0.0,0.0,1:43:11
0.0,0.0,0.0,0.24,0.75,0.01,0.0,1:43:13
0.0,0.0,0.0,0.03,0.97,0.0,0.0,1:43:15
0.0,0.0,0.0,0.26,0.73,0.0,0.0,1:43:17
0.0,0.0,0.0,0.63,0.36,0.0,0.0,1:43:19
0.0,0.0,0.0,0.02,0.97,0.0,0.0,1:43:21
0.0,0.0,0.0,0.07,0.93,0.0,0.0,1:43:23
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:27
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:29
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:43:31
0.0,0.0,0.0,0.98,0.02,0.0,0.0,1:43:33
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:35
0.0,0.0,0.0,0.71,0.23,0.06,0.0,1:43:37
0.0,0.0,0.0,0.28,0.72,0.01,0.0,1:43:39
0.0,0.0,0.0,0.47,0.52,0.01,0.0,1:43:41
0.0,0.0,0.0,0.55,0.39,0.07,0.0,1:43:43
0.0,0.0,0.0,0.17,0.55,0.28,0.0,1:43:45
0.0,0.0,0.0,0.19,0.7,0.11,0.0,1:43:47
0.0,0.0,0.0,0.76,0.07,0.17,0.0,1:43:49
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:51
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:53
0.0,0.0,0.0,0.15,0.75,0.09,0.0,1:43:55
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:43:57
0.0,0.0,0.0,0.37,0.5,0.12,0.01,1:43:59
0.0,0.0,0.0,0.02,0.91,0.07,0.0,1:44:1
0.0,0.0,0.0,0.89,0.1,0.0,0.0,1:44:3
0.0,0.0,0.0,0.54,0.15,0.27,0.04,1:44:5
0.0,0.0,0.0,0.3,0.56,0.11,0.04,1:44:7
0.0,0.0,0.0,0.55,0.35,0.08,0.02,1:44:9
0.0,0.0,0.0,0.65,0.28,0.06,0.0,1:44:11
0.0,0.0,0.0,0.91,0.08,0.0,0.0,1:44:13
0.0,0.0,0.0,0.28,0.25,0.46,0.0,1:44:15
0.0,0.0,0.0,0.54,0.36,0.1,0.0,1:44:17
0.0,0.0,0.0,0.29,0.53,0.18,0.0,1:44:19
0.0,0.0,0.0,0.66,0.2,0.14,0.0,1:44:21
0.0,0.0,0.01,0.97,0.0,0.02,0.0,1:44:23
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:27
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:29
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:31
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:33
0.0,0.0,0.0,0.95,0.0,0.04,0.0,1:44:35
0.0,0.0,0.0,0.27,0.28,0.45,0.0,1:44:37
0.0,0.0,0.0,0.24,0.53,0.23,0.0,1:44:39
0.0,0.0,0.0,0.2,0.74,0.05,0.01,1:44:41
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:43
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:45
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:47
0.0,0.0,0.06,0.0,0.0,0.93,0.0,1:44:49
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:51
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:53
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:55
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:57
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:44:59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:45:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:45:3
0.0,0.0,0.06,0.01,0.01,0.92,0.0,1:45:5
0.0,0.0,0.01,0.47,0.02,0.49,0.0,1:45:7
0.0,0.0,0.0,0.17,0.12,0.7,0.0,1:45:9
0.0,0.0,0.05,0.03,0.01,0.91,0.0,1:45:11
0.0,0.0,0.01,0.32,0.5,0.16,0.02,1:45:13
0.0,0.0,0.01,0.07,0.25,0.67,0.01,1:45:15
0.0,0.0,0.0,0.11,0.34,0.55,0.0,1:45:17
0.0,0.0,0.0,0.01,0.49,0.5,0.0,1:45:19
0.0,0.0,0.0,0.02,0.87,0.05,0.05,1:45:21
0.0,0.0,0.0,0.65,0.11,0.23,0.01,1:45:23
0.0,0.0,0.0,0.87,0.01,0.13,0.0,1:45:25
0.0,0.0,0.0,0.93,0.02,0.05,0.0,1:45:27
0.0,0.0,0.0,0.98,0.01,0.01,0.0,1:45:29
0.0,0.0,0.0,0.77,0.02,0.2,0.0,1:45:31
0.0,0.0,0.0,0.04,0.33,0.63,0.0,1:45:33
0.0,0.0,0.02,0.74,0.14,0.09,0.0,1:45:35
0.0,0.0,0.01,0.21,0.31,0.47,0.01,1:45:37
0.0,0.0,0.0,0.04,0.73,0.23,0.0,1:45:39
0.0,0.0,0.0,0.04,0.52,0.43,0.0,1:45:41
0.0,0.0,0.01,0.65,0.1,0.23,0.01,1:45:43
0.0,0.0,0.0,0.41,0.44,0.12,0.02,1:45:45
0.0,0.0,0.0,0.63,0.12,0.23,0.02,1:45:47
0.0,0.0,0.04,0.88,0.01,0.05,0.03,1:45:49
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:45:51
0.0,0.0,0.0,0.97,0.01,0.02,0.0,1:45:53
0.0,0.0,0.0,0.97,0.0,0.03,0.0,1:45:55
0.0,0.0,0.0,0.99,0.0,0.0,0.0,1:45:57
0.0,0.0,0.0,0.95,0.02,0.03,0.0,1:45:59
0.0,0.0,0.03,0.65,0.02,0.3,0.0,1:46:1
0.0,0.0,0.0,0.94,0.0,0.05,0.0,1:46:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:46:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:46:7
0.0,0.0,0.0,0.99,0.01,0.01,0.0,1:46:9
0.0,0.0,0.0,0.99,0.0,0.0,0.0,1:46:11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:46:13
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:46:15
0.0,0.0,0.0,0.84,0.09,0.07,0.0,1:46:17
0.0,0.0,0.0,0.87,0.09,0.03,0.0,1:46:19
0.0,0.0,0.06,0.06,0.17,0.71,0.0,1:46:21
0.0,0.0,0.0,0.3,0.48,0.22,0.0,1:46:23
0.0,0.0,0.0,0.28,0.54,0.17,0.01,1:46:25
0.0,0.0,0.0,0.82,0.05,0.13,0.0,1:46:27
0.0,0.0,0.0,0.09,0.25,0.66,0.0,1:46:29
0.0,0.0,0.02,0.3,0.35,0.31,0.02,1:46:31
0.0,0.0,0.0,0.73,0.2,0.06,0.01,1:46:33
0.0,0.0,0.0,0.74,0.07,0.19,0.0,1:46:35
0.0,0.0,0.0,0.48,0.18,0.32,0.01,1:46:37
0.0,0.0,0.0,0.95,0.03,0.01,0.0,1:46:39
0.0,0.0,0.0,0.85,0.01,0.13,0.0,1:46:41
0.0,0.0,0.0,0.93,0.04,0.03,0.0,1:46:43
0.0,0.0,0.0,0.56,0.23,0.2,0.01,1:46:45
0.0,0.0,0.01,0.13,0.54,0.28,0.03,1:46:47
0.0,0.0,0.01,0.06,0.64,0.26,0.03,1:46:49
0.0,0.0,0.0,0.2,0.43,0.36,0.0,1:46:51
0.0,0.0,0.0,0.9,0.05,0.05,0.0,1:46:53
0.0,0.0,0.0,0.89,0.08,0.03,0.0,1:46:55
0.0,0.0,0.0,0.01,0.51,0.48,0.0,1:46:57
0.0,0.0,0.0,0.01,0.85,0.14,0.0,1:46:59
0.0,0.0,0.0,0.34,0.3,0.36,0.0,1:47:1
0.0,0.0,0.0,0.32,0.32,0.35,0.0,1:47:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:47:5
0.0,0.0,0.0,0.98,0.01,0.01,0.0,1:47:7
0.0,0.0,0.0,0.09,0.9,0.01,0.0,1:47:9
0.0,0.0,0.0,0.01,0.65,0.34,0.0,1:47:11
0.0,0.0,0.0,0.13,0.71,0.16,0.0,1:47:13
0.0,0.0,0.05,0.06,0.36,0.52,0.01,1:47:15
0.0,0.0,0.0,0.03,0.6,0.37,0.0,1:47:17
0.0,0.0,0.01,0.03,0.37,0.57,0.01,1:47:19
0.0,0.0,0.01,0.75,0.14,0.08,0.02,1:47:21
0.0,0.0,0.0,0.85,0.05,0.1,0.0,1:47:23
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:47:25
0.0,0.0,0.0,0.91,0.07,0.02,0.0,1:47:27
0.0,0.0,0.01,0.91,0.03,0.06,0.0,1:47:29
0.0,0.0,0.0,0.87,0.07,0.06,0.0,1:47:31
0.0,0.0,0.0,0.98,0.0,0.01,0.0,1:47:33
0.0,0.0,0.0,0.98,0.02,0.0,0.0,1:47:35
0.0,0.0,0.0,0.93,0.05,0.02,0.0,1:47:37
0.0,0.0,0.0,0.98,0.0,0.01,0.0,1:47:39
0.0,0.0,0.0,0.98,0.0,0.02,0.0,1:47:41
0.0,0.0,0.0,0.95,0.05,0.0,0.0,1:47:43
0.0,0.0,0.0,0.92,0.07,0.01,0.0,1:47:45
0.0,0.0,0.0,0.32,0.65,0.03,0.0,1:47:47
0.0,0.0,0.0,0.7,0.26,0.04,0.0,1:47:49
0.0,0.0,0.0,0.41,0.56,0.02,0.0,1:47:51
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:47:53
0.0,0.0,0.0,0.99,0.0,0.01,0.0,1:47:55
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:47:57
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:47:59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:48:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:48:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:48:5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:48:7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:48:9
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:48:11
0.0,0.0,0.0,0.97,0.02,0.01,0.0,1:48:13
0.0,0.0,0.0,0.48,0.35,0.15,0.0,1:48:15
0.0,0.0,0.0,0.85,0.11,0.02,0.02,1:48:17
0.0,0.0,0.0,0.01,0.96,0.03,0.0,1:48:19
0.0,0.0,0.0,0.06,0.88,0.06,0.0,1:48:21
0.0,0.0,0.0,0.02,0.85,0.12,0.0,1:48:23
0.0,0.0,0.0,0.66,0.34,0.01,0.0,1:48:25
0.0,0.0,0.0,0.87,0.12,0.01,0.0,1:48:27
0.0,0.0,0.0,0.97,0.03,0.0,0.0,1:48:29
0.0,0.0,0.0,0.81,0.19,0.0,0.0,1:48:31
0.0,0.0,0.0,0.79,0.21,0.01,0.0,1:48:33
0.0,0.0,0.0,0.55,0.43,0.01,0.0,1:48:35
0.0,0.0,0.0,0.71,0.29,0.0,0.0,1:48:37
0.0,0.0,0.0,0.22,0.77,0.01,0.0,1:48:39
0.0,0.0,0.0,0.16,0.82,0.01,0.0,1:48:41
0.0,0.0,0.0,0.02,0.87,0.11,0.0,1:48:43
0.0,0.0,0.0,0.0,0.86,0.12,0.01,1:48:45
0.0,0.0,0.0,0.22,0.75,0.03,0.0,1:48:47
0.0,0.0,0.01,0.22,0.69,0.08,0.0,1:48:49
0.0,0.0,0.0,0.04,0.73,0.22,0.0,1:48:51
0.0,0.0,0.0,0.51,0.27,0.22,0.0,1:48:53
0.0,0.0,0.0,0.34,0.61,0.05,0.0,1:48:55
0.0,0.0,0.0,0.91,0.07,0.01,0.0,1:48:57
0.0,0.0,0.0,0.77,0.21,0.02,0.0,1:48:59
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:49:1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:49:3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:49:5
0.0,0.0,0.0,0.04,0.01,0.95,0.0,1:49:9
0.0,0.0,0.0,0.98,0.01,0.01,0.0,1:49:11
0.0,0.0,0.0,0.0,0.05,0.94,0.0,1:49:13
0.0,0.0,0.0,0.0,0.02,0.98,0.0,1:49:15
0.0,0.0,0.0,0.0,0.58,0.42,0.0,1:49:17
0.0,0.0,0.0,0.0,0.66,0.34,0.0,1:49:19
0.0,0.0,0.0,0.0,0.09,0.91,0.0,1:49:21
0.0,0.0,0.0,0.0,0.74,0.26,0.0,1:49:23
0.0,0.0,0.0,0.0,0.38,0.62,0.0,1:49:25
0.0,0.0,0.0,0.0,0.94,0.05,0.0,1:49:27
0.0,0.0,0.0,0.0,0.28,0.71,0.0,1:49:29
0.0,0.0,0.0,0.84,0.05,0.0,0.11,1:49:31
0.0,0.0,0.03,0.01,0.87,0.07,0.03,1:49:35
0.0,0.0,0.0,0.0,0.79,0.2,0.01,1:49:37
0.0,0.0,0.0,0.03,0.71,0.26,0.0,1:49:39
0.0,0.01,0.12,0.03,0.3,0.05,0.49,1:49:41
0.0,0.0,0.01,0.0,0.4,0.55,0.03,1:49:43
0.0,0.0,0.03,0.0,0.53,0.31,0.12,1:49:45
0.0,0.0,0.01,0.01,0.16,0.01,0.82,1:49:47
0.0,0.0,0.01,0.0,0.01,0.0,0.98,1:49:49
0.01,0.0,0.0,0.0,0.32,0.67,0.0,1:49:51
0.0,0.0,0.0,0.0,0.04,0.95,0.0,1:49:53
0.0,0.0,0.0,0.0,0.15,0.85,0.0,1:49:55
0.0,0.0,0.0,0.0,0.99,0.0,0.0,1:49:57
0.0,0.0,0.0,0.03,0.93,0.04,0.0,1:49:59
0.0,0.0,0.0,0.01,0.93,0.07,0.0,1:50:1
0.0,0.0,0.01,0.0,0.93,0.03,0.02,1:50:5
0.0,0.0,0.01,0.0,0.85,0.14,0.0,1:50:7
0.0,0.0,0.0,0.7,0.28,0.01,0.01,1:50:9
0.0,0.0,0.0,0.95,0.01,0.03,0.0,1:50:11
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:50:13
0.0,0.0,0.0,0.99,0.01,0.0,0.0,1:50:15
0.0,0.0,0.0,0.82,0.17,0.01,0.0,1:50:17
0.0,0.0,0.0,0.13,0.86,0.01,0.0,1:50:19
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1:50:21
0.0,0.0,0.01,0.07,0.8,0.1,0.03,1:50:23
0.0,0.0,0.0,0.01,0.99,0.0,0.0,1:50:25
0.0,0.0,0.0,0.42,0.58,0.01,0.0,1:50:27
0.0,0.0,0.0,0.8,0.06,0.13,0.0,1:50:29
0.0,0.0,0.0,0.98,0.01,0.01,0.0,1:50:31
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:50:33
0.0,0.0,0.0,0.99,0.0,0.0,0.0,1:50:35
0.0,0.0,0.0,0.0,0.66,0.34,0.0,1:50:37
0.0,0.0,0.0,0.02,0.97,0.01,0.0,1:50:39
0.0,0.0,0.0,0.63,0.35,0.0,0.01,1:50:43
0.0,0.0,0.02,0.07,0.6,0.2,0.11,1:50:45
0.0,0.0,0.05,0.48,0.13,0.32,0.02,1:50:47
0.0,0.0,0.0,0.81,0.15,0.04,0.0,1:50:49
0.0,0.0,0.0,0.25,0.74,0.01,0.0,1:50:51
0.0,0.0,0.02,0.36,0.56,0.03,0.03,1:50:53
0.0,0.0,0.0,0.39,0.1,0.5,0.0,1:50:55
0.0,0.0,0.0,0.03,0.95,0.02,0.0,1:50:57
0.0,0.0,0.0,0.1,0.84,0.04,0.02,1:50:59
0.0,0.0,0.0,0.2,0.73,0.03,0.04,1:51:1
0.0,0.0,0.0,0.18,0.81,0.01,0.0,1:51:3
0.0,0.0,0.0,0.07,0.93,0.0,0.0,1:51:5
0.0,0.0,0.0,0.02,0.98,0.0,0.0,1:51:7
0.0,0.0,0.0,0.04,0.96,0.0,0.0,1:51:9
0.0,0.0,0.0,0.06,0.93,0.01,0.0,1:51:11
0.0,0.0,0.0,0.0,0.99,0.01,0.0,1:51:13
0.0,0.0,0.0,0.0,0.72,0.28,0.0,1:51:15
0.0,0.0,0.0,0.41,0.49,0.08,0.01,1:51:17
0.0,0.0,0.0,0.55,0.44,0.01,0.0,1:51:19
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:21
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:23
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:25
0.0,0.0,0.0,0.49,0.06,0.45,0.01,1:51:27
0.0,0.0,0.0,0.04,0.95,0.01,0.0,1:51:29
0.0,0.0,0.0,0.91,0.04,0.0,0.04,1:51:31
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1:51:33
0.0,0.0,0.0,0.04,0.61,0.35,0.0,1:51:35
0.0,0.0,0.0,0.2,0.51,0.25,0.04,1:51:37
0.0,0.0,0.0,0.05,0.72,0.17,0.06,1:51:39
0.0,0.0,0.0,0.94,0.02,0.04,0.01,1:51:41
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:43
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:45
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:47
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:49
0.0,0.0,0.0,0.98,0.01,0.0,0.0,1:51:51
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:51:53
0.0,0.0,0.0,0.6,0.24,0.13,0.03,1:51:55
0.0,0.0,0.0,0.91,0.07,0.01,0.0,1:51:57
0.0,0.01,0.0,0.6,0.33,0.03,0.03,1:51:59
0.0,0.0,0.0,0.62,0.35,0.01,0.02,1:52:1
0.0,0.0,0.0,0.66,0.29,0.04,0.01,1:52:3
0.0,0.0,0.0,0.93,0.06,0.01,0.01,1:52:5
0.0,0.01,0.0,0.15,0.81,0.02,0.01,1:52:7
0.0,0.0,0.0,0.51,0.44,0.03,0.01,1:52:9
0.0,0.0,0.0,0.83,0.16,0.01,0.0,1:52:11
0.0,0.0,0.0,0.47,0.51,0.02,0.0,1:52:13
0.0,0.01,0.0,0.96,0.03,0.0,0.0,1:52:15
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:17
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:19
0.0,0.0,0.0,0.28,0.69,0.03,0.0,1:52:21
0.0,0.0,0.0,0.09,0.51,0.4,0.0,1:52:23
0.0,0.0,0.0,0.01,0.86,0.13,0.0,1:52:25
0.0,0.0,0.0,0.01,0.32,0.66,0.0,1:52:27
0.0,0.0,0.0,0.0,0.94,0.06,0.0,1:52:29
0.0,0.0,0.03,0.0,0.8,0.14,0.02,1:52:31
0.0,0.0,0.06,0.02,0.54,0.28,0.09,1:52:33
0.0,0.0,0.01,0.0,0.96,0.01,0.02,1:52:35
0.0,0.0,0.0,0.95,0.01,0.03,0.0,1:52:37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:39
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:41
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:43
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:45
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:47
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:49
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:52:51
0.0,0.0,0.0,0.76,0.09,0.15,0.0,1:52:53
0.0,0.0,0.0,0.29,0.62,0.09,0.0,1:52:55
0.0,0.0,0.0,0.15,0.83,0.02,0.0,1:52:57
0.01,0.0,0.0,0.08,0.82,0.09,0.0,1:52:59
0.0,0.0,0.0,0.49,0.49,0.01,0.0,1:53:1
0.0,0.0,0.0,0.31,0.67,0.02,0.0,1:53:3
0.0,0.0,0.0,0.61,0.38,0.01,0.0,1:53:5
0.0,0.0,0.01,0.27,0.68,0.04,0.0,1:53:7
0.0,0.0,0.0,0.05,0.93,0.01,0.0,1:53:9
0.0,0.0,0.0,0.97,0.03,0.0,0.0,1:53:11
0.0,0.0,0.02,0.5,0.43,0.04,0.0,1:53:13
0.0,0.0,0.0,0.13,0.87,0.0,0.0,1:53:15
0.0,0.0,0.0,0.03,0.97,0.0,0.0,1:53:17
0.0,0.0,0.0,0.16,0.77,0.0,0.08,1:53:19
0.0,0.0,0.0,0.03,0.87,0.1,0.0,1:53:21
