time,angry,disgusted,fearful,happy,neutral,sad,surprised
00:00,0.000231204830924,3.7904781493e-05,2.0120556655000002e-05,0.7209973335266111,0.272567778825759,0.005138395354151001,0.001007344690151
00:01,2.1292491510000003e-05,3.06240372e-06,1.726570246773917e-07,0.7752021551132201,0.224000111222267,0.0007521013612850001,2.1075135009000003e-05
00:02,0.000302688160445,2.613643516e-06,0.00010640162872700001,0.049371140077709506,0.5601095184683795,0.38995993509888655,0.00014779561752150002
00:03,2.9281452953e-05,7.888224331509264e-07,1.011567405e-06,0.049323212355375005,0.950138628482818,0.000478985311929,2.8020060199000003e-05
00:04,2.6944676391500005e-05,1.6225382921668406e-06,1.2798021059561472e-06,0.14538461854681353,0.8525227308273315,0.0020027205173385,6.0008060245e-05
00:05,3.9778835343000004e-05,2.902320943576342e-07,8.728403031454945e-07,0.012224233709275,0.9871825575828551,0.000498600944411,5.3836065490000004e-05
00:06,7.2463539254e-05,9.592495189000001e-06,9.667484164310736e-07,0.27535238862037603,0.7234066128730771,0.001126178540289,3.1781990401e-05
00:08,0.00010688624752200001,5.385696567000001e-06,8.823098141000001e-06,0.164619386196136,0.8253850936889641,0.009771019220352001,0.00010351769742500001
00:12,5.0140941311000003e-05,1.6106334890000001e-06,5.830877853e-06,0.3204026222229,0.6691787242889401,0.010050817392766,0.000310109870042
00:14,0.0007504743989550001,1.7945090803000002e-05,2.8459749955000004e-05,0.132647112011909,0.8022918701171871,0.06417510658502501,8.8872824562e-05
00:16,0.00045908012543800005,1.042992244e-05,5.1598868594000005e-05,0.05043569579720401,0.887771666049957,0.06115078926086401,0.00012080431770300001
00:18,8.3603408711e-05,3.580144266e-06,4.65068706e-06,0.33012005686759904,0.655968785285949,0.013600920327007,0.000218528613913
00:22,0.000211702761589,1.9800960217e-05,8.327572868400001e-05,0.30637899041175803,0.6201483607292171,0.071540847420692,0.001617004047147
00:24,0.000219110239413,3.4292781940000002e-06,0.00011968341277600001,0.196521177887916,0.7849536538124081,0.017259633168578002,0.0009233239688910001
00:26,8.8095825049e-05,7.404867574e-06,8.80277912e-06,0.21761403977870902,0.781216382980346,0.000822347647044,0.00024305593979000002
00:28,1.7662301615000002e-05,6.294798140515923e-07,2.669576986136235e-07,0.010511594824492002,0.9889417886734001,0.000492824648972,3.5302684409e-05
00:32,6.564481736800001e-05,2.226473952e-06,2.6897365387e-05,0.041105315089225006,0.9531428217887871,0.0054912767373020005,0.00016586904530400002
00:34,2.6901952878e-05,1.390507264886764e-07,5.300177576827991e-07,0.005013028159737001,0.994186699390411,0.00074661290273,2.6058918592000002e-05
00:36,2.8392891181000003e-05,4.897431153949583e-07,3.349603503e-06,0.0060171983204780006,0.9933669567108151,0.000511008431203,7.274757808700001e-05
00:38,3.0428662284e-05,8.733470053812198e-07,1.492249111e-06,0.004294069949537,0.993975758552551,0.0016580095980310002,3.9432306948e-05
00:42,2.6557545425000002e-05,2.545532709063991e-07,2.8320311685000004e-05,0.01189386844635,0.986557126045227,0.0013741869479410001,0.00011954275396400001
00:44,1.8556556824e-05,1.0406494080000001e-06,5.865011871719616e-07,0.006215786561369001,0.993498623371124,0.00016749942733400002,9.7789197752e-05
00:46,8.156922558500001e-05,7.098832952578961e-07,3.4165888791e-05,0.01958568021655,0.9692808985710141,0.01099057868123,2.6284897103e-05
00:48,0.000300450046779,2.9944185370000003e-06,2.9367249226e-05,0.010453482158482,0.9515669941902161,0.037618562579154004,2.8183550966e-05
00:52,0.000652615970466,4.495293978e-06,4.9287089495000004e-05,0.031481824815273,0.8548750281333921,0.112863309681415,7.340938464e-05
00:54,7.995455234700001e-05,2.817440645230817e-07,5.190182491700001e-05,0.0018655711319290002,0.8073626756668091,0.19061425328254702,2.5311459467000002e-05
00:56,0.00010743076563800001,2.1045246967332776e-07,6.465063052000001e-05,0.004965706728398,0.9349169135093681,0.059830624610185006,0.00011449769226600002
00:58,8.543239528000001e-05,1.7915234590000002e-06,5.1233299018000006e-05,0.014233537018299,0.970477521419525,0.015001968480646001,0.00014852390449900002
01:00,0.000120708842587,3.872386002967687e-07,3.2257139537e-05,0.014669225551187002,0.9775670766830441,0.007511786650866,9.8553718999e-05
01:01,0.00028016226133300003,2.724111993757105e-07,3.097773515e-05,0.005662107840180001,0.9904271364212031,0.00355655583553,4.2737152398e-05
01:02,3.1320550988e-05,5.273990524301553e-07,1.2130889274000001e-05,0.0231751208193595,0.957666099071502,0.0190737542579875,4.1150868127500006e-05
01:04,0.00011281993647500001,8.971934448709362e-07,0.00010222304263100001,0.01452671829611,0.927894353866577,0.057114556431770006,0.000248361437115
01:05,3.8753561966e-05,0.000992399523966,0.00025912580895200003,0.276479333639144,0.19901293516159002,0.09923031181097,0.42398726940155
01:06,3.2153333449e-05,3.298739557067165e-07,4.2187264170934213e-07,0.005193528253585,0.994442284107208,0.000256827916018,7.437691238000001e-05
01:08,1.2519683878e-05,1.140817396105831e-08,1.4514732810000002e-06,0.001573184272274,0.997374176979064,0.0010335325496270001,5.0973085300000005e-06
01:12,0.000137777533382,5.9763165150000006e-06,1.2026483770000002e-06,0.09613081812858501,0.9018498659133911,0.0018485605251040002,2.5926186935000003e-05
01:14,5.4328524129000007e-05,1.6774077940000001e-06,7.978592293000001e-06,0.036532554775476005,0.9335795640945431,0.029582805931568004,0.00024121190654100003
01:16,2.0209385183e-05,8.844962167131598e-07,2.273236987e-06,0.021332139149308,0.978068113327026,0.00043933311826500004,0.000137059818371
01:18,3.4015083656e-05,2.3973946090000004e-06,1.2418779249401258e-07,0.066062606871128,0.9334666728973381,0.000379205681383,5.516076635100001e-05
01:22,2.9752773116000004e-05,3.069866636451479e-07,1.6274360630000001e-06,0.015734739601612,0.9834895133972161,0.0006378605030470001,0.00010600431414700001
01:24,0.000299855775665,8.682882253e-06,0.014821362681686,0.0061700697988270005,0.219939872622489,0.751500785350799,0.007259485311806001
01:28,2.0564850274e-05,1.199753228e-06,7.5374882726e-05,0.016041385009884,0.975341022014617,0.002548559568822,0.0059720641002050006
01:34,7.3964140028e-05,6.852465617157577e-07,2.8216602004000004e-05,0.001475479803048,0.9849892854690551,0.013221777044236,0.000210598984267
01:42,0.004155481699854,0.0030558858998110004,0.008253946900367001,0.30363366007804804,0.433712393045425,0.169187784194946,0.078000880777835
01:46,4.5815337216000004e-05,2.035443685e-06,0.000853832112625,0.0008366294787260001,0.83960747718811,0.14582917094230602,0.012825042940676
01:52,8.4791230619e-05,0.00015395405353000002,0.0014030307065690001,0.316027015447616,0.075851373374462,0.135686725378036,0.47079312801361006
01:54,1.5466594049e-05,4.8000376409000006e-05,4.288071068000001e-05,0.941713094711303,0.017419315874576003,0.010328494943678001,0.030432712286710004
01:56,5.818203163698854e-08,1.097837866e-06,1.0925414528628601e-07,0.999366462230682,0.00038675428368100003,0.00010632340854400001,0.000139094001497
01:58,3.295901773725518e-09,6.486832404561937e-08,1.643188585198629e-09,0.9999923706054681,2.537216914e-06,4.77095682e-06,6.498961813150572e-09
02:00,1.934987814422584e-08,7.036015858830069e-07,2.395579201674991e-07,0.999882698059082,3.297644752e-06,0.00011278794409000001,4.3771390778601916e-07
02:01,6.785348887000001e-06,8.3412909589e-05,0.000126474085845,0.896383941173553,0.007116730790585,0.08974325656890801,0.006539522670209
02:02,2.0811693845415494e-05,0.0002325277052576487,7.897121841242481e-05,0.8786160945892331,0.022707458467266003,0.0905302605683565,0.007813847319539378
02:03,6.980732723600001e-05,0.00036805763375000005,5.2995568694e-05,0.9273464083671571,0.048562701791524006,0.016133867204189002,0.007466333452612
02:04,1.6248248465000002e-06,4.931751709550001e-05,2.8501515316000002e-05,0.5034662294201545,0.0114887840318255,0.47615932230837604,0.008806229245237
02:05,1.2365107977000001e-05,0.00020726434013300003,5.273707301e-06,0.939241111278533,0.022645780816674,0.036837477236986,0.001050793449394
02:06,4.249963936331369e-08,1.139495338e-06,2.0932254750000003e-06,0.9997587203979491,2.1534726329e-05,0.000156753725605,5.958852489100001e-05
02:08,3.155052183956286e-07,1.5008616173e-05,2.9665206960000004e-06,0.9981558918952941,0.00035978280357000004,0.001266640028916,0.000199450805666
02:12,1.1692445690000002e-06,1.0046794159e-05,9.255105396000001e-06,0.9987410306930541,0.00012018486449900001,0.001031752908602,8.672138210300001e-05
02:14,2.3816543034000003e-05,0.00047971948515600004,0.000523693161085,0.9155035614967341,0.026256429031491002,0.041950721293687,0.015262130647897
02:16,3.4299991960000002e-06,3.6244586226e-05,1.5011057257000001e-05,0.9950949549674981,0.001025920500978,0.002334960969164,0.0014895130880170002
02:22,1.1230763448000001e-05,0.00022706220624900002,0.00047578074736500005,0.587024092674255,0.038014441728591,0.35763594508171004,0.016611514613032
02:24,4.929911483e-06,0.000129699750686,5.0711507356e-05,0.844332098960876,0.02695064805448,0.12096557766199101,0.007566399406641001
02:26,1.1829085451000001e-05,0.000353358103893,0.000250307610258,0.673073053359985,0.028552776202559003,0.278644979000091,0.019113782793283
02:28,4.726619863e-06,2.7138094083000003e-05,3.1176241463e-05,0.9730283617973321,0.004888640251010001,0.021149091422557,0.0008708397508590001
02:32,2.0255889467e-05,0.000399675511289,7.0936439442e-05,0.9687618017196651,0.0055556963197880005,0.022681744769215,0.002510101301595
02:34,2.225243861e-06,3.3384403650000005e-05,4.0702925616e-05,0.9849770665168761,0.004855890292674,0.007843213155865001,0.002247622935101
02:36,1.8704624380000003e-05,0.000180108676431,0.000171904233866,0.957729876041412,0.007214278448373,0.028859097510576002,0.005826068576425001
02:38,0.000264608155703,0.000237785818171,0.0015688028652220002,0.000760565686505,0.41742265224456704,0.5792331099510191,0.000512516184244
02:42,1.8981127141000002e-05,7.404211828e-06,5.458288342e-06,0.007676635868847001,0.5148546099662781,0.47726163268089206,0.00017523490532700002
02:44,0.00046528884558900003,0.00041988526936600004,0.019412990659475,0.00011796780017900001,0.019475547596812002,5.6269116612000004e-05,0.960052013397216
02:46,0.09709133952856001,0.008277401328086001,0.021045561879873,0.006662815343588001,0.283668965101242,0.0026334808208040004,0.5806204676628111
02:48,3.1021384070000004e-06,1.5371264453e-05,2.3293405320000004e-06,0.9879908561706541,0.00056989560835,0.011108426377177,0.00031008629593900003
02:52,1.2746590980000001e-06,8.650546988000001e-06,1.963452831432732e-07,0.9994813799858091,0.00012076894199700001,0.000381343386834,6.4593436940000005e-06
02:54,5.336084427653986e-07,2.165701289e-06,2.452635783356527e-07,0.999471783638,0.000207996723474,0.00030503419111400004,1.2102660548e-05
02:56,2.2095630350000003e-06,1.5263511158e-05,9.788246870812145e-07,0.99879240989685,0.000306624220684,0.0008300252375190001,5.2368661272000005e-05
02:58,2.9466051273e-05,7.595347415100001e-05,7.0760863309e-05,0.740586102008819,0.018620682880282003,0.236749559640884,0.0038674301467830005
03:00,1.0974386896000001e-05,7.6884112786e-05,8.488797902000001e-06,0.97329032421112,0.011911544017493001,0.013450413942337001,0.0012514445697880002
03:01,1.1316763448e-05,0.00015507757780100002,0.000286498456262,0.504372239112854,0.048462856560945004,0.44350269436836204,0.0032092621549960005
03:02,5.012459573145187e-06,6.581057146658585e-05,9.537215624054678e-05,0.8458438217639921,0.014258387199873464,0.13577937521438252,0.003952452209553974
03:03,1.161926547e-06,4.650816208000001e-06,2.34160143e-06,0.9993379116058351,7.3898700065e-05,0.0005655441782430001,1.4393406672e-05
03:04,2.9256301331e-05,0.00014503679994900002,0.00046910138189500003,0.8941835463047025,0.0034685548162080005,0.098875952593516,0.002828666431014
03:05,0.000779845577199,0.0010553941829130001,0.0005526313325390001,0.9318830966949461,0.027891548350453002,0.024072604253888002,0.013764925301074002
03:06,2.3476955902e-05,7.5195923272e-05,4.1699673602000006e-05,0.9812927842140191,0.006921410094946001,0.008141084574162,0.00350443390198
03:08,5.498481914400001e-05,7.0202571805e-05,3.1876631960000003e-06,0.9802333116531371,0.017026506364345002,0.002441020449623,0.00017070764442900002
03:12,0.00028151524020300005,0.000304832006804,0.000194456835743,0.795187413692474,0.17465166747570002,0.025922266766428,0.0034579162020230004
03:14,0.0004922011285080001,0.002162392251193,0.006542633753269,0.43893891572952204,0.277678072452545,0.177137598395347,0.097048267722129
03:16,6.113501149200001e-05,0.000940338592045,0.00033168567460900003,0.35335797071456904,0.13925549387931802,0.47951430082321106,0.026539027690887004
03:18,1.5085244740000002e-05,0.00011808997805900001,3.6775245460000003e-06,0.9879937171936031,0.004520698916167,0.007166642230004,0.00018205861852000003
03:22,1.9693725050728972e-07,4.181179519000001e-06,1.8212678298823438e-07,0.9998154640197751,2.2872867702e-05,0.000156832189531,2.638974194724142e-07
03:24,5.062707373326704e-07,2.8671311150000004e-06,6.35945809790428e-07,0.9999166131019591,1.2342992704000001e-05,6.6850203438e-05,6.006194297469847e-08
03:26,4.9825480630261154e-08,7.858984076847264e-07,3.7983568290655956e-07,0.9999662041664121,4.864025413e-06,2.4412998754e-05,3.272584763e-06
03:28,1.5644318409e-05,0.000255552848102,7.993668987e-06,0.9939696192741391,0.000549514952581,0.005121693946421001,7.9885401646e-05
03:32,6.327731171e-06,5.8317524235000005e-05,5.9617916122000006e-05,0.9927132129669191,0.000625217042397,0.006276182364672001,0.000261397974099
03:34,7.210312560000001e-06,8.725932275400001e-05,1.3918240256e-05,0.9889969825744621,0.001224890933372,0.009130471386015,0.000539360160473
03:36,8.104488188e-06,5.806203625900001e-05,1.0488829502000002e-05,0.9002654552459711,0.002342740772292,0.09659211337566301,0.0007229751208790001
03:38,0.000562932982575,0.0005552036454900001,0.0011061127297580001,0.877409994602203,0.031335722655057005,0.064649350941181,0.024380668997764
03:42,7.3553259426e-05,0.000110775334178,0.00041553418850500003,0.8492214679718011,0.009376350790262,0.12570135295391002,0.015100966207683001
03:44,5.0277452828000005e-05,0.00011485541472200001,0.00026167545001900004,0.8806400299072261,0.0031849369406700004,0.11483558267354901,0.0009125813376150001
03:46,0.000171151012182,0.0005073547945350001,0.005280571524053,0.5081573724746701,0.037093080580234,0.44408339262008606,0.004707029089331001
03:48,3.0182857240000003e-06,2.8244761779e-05,2.6113995772e-05,0.9993512034416191,5.6771968957000006e-05,0.00040237786015400004,0.00013224295980700002
03:58,0.000308439164655,5.872840483700001e-05,0.00034201046219000004,0.5475412607192991,0.33345076441764804,0.016561035066843,0.10173781216144501
04:00,6.4267020206e-05,1.1798910236e-05,9.463156516176241e-07,0.22100512683391502,0.7583628892898561,0.020295230671763,0.00025991015718300004
04:01,9.486492672e-06,5.168425332158222e-07,4.1737868741000006e-05,0.018940903246402,0.06131259351968701,0.919571280479431,0.00012354052159900002
04:02,0.00017509816098000002,6.3692436920000005e-06,0.008504536934196,0.070909976959228,0.5586912631988521,0.35270982980728105,0.009002963081002001
04:03,2.0181472848435067e-07,5.4693485296297695e-09,7.308976364000001e-06,0.000476602959679,0.004156487528234,0.9953562021255491,3.0630394570000004e-06
04:04,1.5757635992000002e-05,1.951434796e-06,4.5381922973e-05,0.9931812882423401,0.0018586989026510002,0.004346885252743,0.0005499455728560001
04:06,1.5523122783e-05,3.612451337e-06,0.002485593315213,0.444320291280746,0.028539435938000002,0.522846698760986,0.001788866589777
04:08,5.9543046518000005e-05,5.495354002960084e-07,0.002012892160564,0.804937005043029,0.136780843138694,0.050540022552013,0.005669141188263001
04:12,5.406492164000001e-06,1.195568444245509e-07,1.0125147127000001e-05,0.007945795543491,0.013230939395725,0.97880333662033,4.471797183000001e-06
04:14,7.686404387000001e-06,2.422792476e-06,6.336118985000001e-06,0.036388799548149005,0.08577734977006901,0.8774504065513611,0.00036721120704800005
04:16,0.000468941987492,0.000264812551904,0.013260236941277,0.15481019020080503,0.635564625263214,0.028267338871955,0.16736398637294703
04:18,8.7401160271e-05,0.000208355340873,0.0038732788525520003,0.134440287947654,0.7209563851356501,0.07433570176362901,0.066098570823669
04:22,4.6977227611e-05,5.9186886570000004e-06,0.0012412662617860002,0.039066541939973005,0.900725841522216,0.03044880926609,0.028464674949645004
04:24,7.8569675679e-05,1.7429178114e-05,0.0005803187377750001,0.09064006805419901,0.8653868436813351,0.037970267236232,0.00532644148916
04:26,5.3797575674000006e-05,5.291915385e-06,0.000837027211673,0.103221878409385,0.860325396060943,0.030295921489596003,0.005260679405182001
04:28,1.55324642e-06,3.266550550051761e-07,2.6560794140000003e-05,0.0021204659715290002,0.008442103862762,0.9893363118171691,7.2600334533e-05
04:32,5.4286774684e-05,2.1859582370000003e-06,0.0035450216382740003,0.041182145476341005,0.932666540145874,0.016478942707180002,0.0060709319077430005
04:34,0.000130259795696,6.195129572e-06,0.013173672370612,0.128928482532501,0.8239608407020561,0.021605338901281003,0.012195263057947001
04:36,2.586991740827216e-07,8.833626452542376e-07,1.0862459021000001e-05,0.002068349858745,0.007856803946197,0.990044951438903,1.8132323020000002e-05
04:46,6.370768005000001e-06,5.921068435554844e-08,6.42007023543556e-07,7.1986774855e-05,0.178818315267562,0.82109135389328,1.1359769814e-05
04:52,2.9541000913000003e-05,6.426031973205681e-08,0.000850294949486,0.0058473292738190005,0.166441425681114,0.8267688751220701,6.2448183598e-05
04:54,2.277168505e-06,1.053700415809544e-07,3.7311252526000005e-05,0.001583131379447,0.015206556767225002,0.9829461574554441,0.00022447099036
04:56,0.000502029957715,6.523123829e-06,0.006120095960795001,0.010213350877165002,0.193669945001602,0.788901448249816,0.00058667716803
04:58,3.6293354240000003e-06,3.919219125e-06,3.7297271774000005e-05,0.054278388619422004,0.112069100141525,0.8331464529037471,0.00046110598486800004
05:01,7.7558681368e-05,2.631309598e-06,6.541959919e-06,0.004828292876482,0.12310038506984701,0.871955454349517,2.9235654437e-05
05:04,5.1899653044500006e-05,3.26245370225497e-06,5.8241333249e-05,0.0012356707593420002,0.3931965157389635,0.6053833737969395,7.113996616600001e-05
05:08,9.572592716000002e-06,7.437234671000001e-06,3.851319888e-06,0.0035171052441,0.48807370662689203,0.5083542466163631,3.4037915611e-05
05:12,1.0000584320000002e-06,5.417260126e-06,1.5472577380000002e-06,0.0014419832732520002,0.022561440244317003,0.9759809970855711,7.735275175e-06
05:14,2.8555556127e-05,1.0269301128000002e-05,3.180998874e-06,0.015609694644808,0.279812842607498,0.704473197460174,6.2273640651e-05
05:36,4.4099917431000004e-05,2.9538837220000002e-06,0.0009754766360850001,0.25616800785064703,0.06637604534626,0.675636947154998,0.000796512758824
05:38,0.00023757481540000002,3.1130546170000003e-06,0.000779675960075,0.053635079413652004,0.6274450421333311,0.317593693733215,0.000305918249068
05:42,0.00012706813868100002,1.5954652553000002e-05,0.00110412214417,0.029097354039549002,0.9229820966720581,0.023888999596238,0.022784456610679002
05:44,0.000390461587812,8.544724551000001e-06,0.022104289382696003,0.09878136962652201,0.8166710138320921,0.020289361476898003,0.04175491631031
05:46,2.0634066459e-05,2.428439813684235e-07,1.4707842638000002e-05,0.004694318864494,0.895826399326324,0.099240250885486,0.00020340985793100002
05:48,9.268083886e-06,1.3949944843716359e-07,6.882882189e-06,0.0019639497622840002,0.07383739203214601,0.9241318702697751,5.0541199016000006e-05
05:58,4.5568242057e-05,3.417786274e-06,6.7472581577e-05,0.456635534763336,0.40586876869201605,0.136267989873886,0.0011112003121520001
06:00,0.00037256613723000005,6.243427378e-06,0.0024177413433790003,0.43804115056991505,0.41889750957489,0.134091347455978,0.006173637229949001
06:01,0.0024990041274570002,0.001093027298338,0.0018538224976500002,0.0013868580572300002,0.15006421506404802,0.005880152340978001,0.8372229933738701
06:02,2.2713363250000003e-05,5.1260269625e-06,0.00027426233282249997,0.5696207135915751,0.35769296064972855,0.0719307698309415,0.0004535033804125
06:03,2.8203361580000002e-05,3.5537854273000005e-05,0.0011730953119690002,0.09320531040430001,0.669707655906677,0.20715418457984902,0.028695955872535
06:04,5.39995793074824e-05,1.43730032035157e-05,0.0005521825790990001,0.542018692940473,0.39616095409292,0.06021507208083667,0.000984720509222
06:05,2.6818608603000004e-05,1.6031543054000002e-05,0.000330353097524,0.080468900501728,0.6191222071647641,0.297618418931961,0.0024172842968250004
06:06,4.0876489947e-05,8.054742647800001e-05,0.010348268784582,2.5709052351e-05,0.000492618419229,4.9159312766000004e-05,0.988962829113006
06:08,0.00023646115732800003,0.0014931764453640002,0.0017996835522350002,2.2098769477000002e-05,0.013116369955241002,0.0017908471636470002,0.981541395187377
06:12,0.00021075969561900002,0.000234927123528,0.0009303808328690001,1.6375714039e-05,0.006112131290137,1.4642188034000001e-05,0.992480874061584
06:14,0.00010877030581400001,4.6502012992e-05,0.0006806691526430001,0.005098190624266001,0.000302004365948,5.9272315410000006e-06,0.9937579631805421
06:16,4.4274798710000004e-05,3.5594937799e-05,0.002973731607198,0.028994189575314,0.009191252291202,2.1581554392e-05,0.958739459514617
06:18,2.6365676603000002e-05,4.157131115000001e-06,0.001254790229722,0.9860237836837761,0.004097050521522001,0.003970524296164,0.00462337816134
06:22,0.0005009909509680001,1.7209456927e-05,0.002399961464107,0.47952839732170105,0.46808314323425204,0.029809543862938003,0.01966075412929
06:24,6.3565319578e-05,3.1182241850000004e-06,0.004149585496634,0.869494676589965,0.11529814451932902,0.0025952728465190003,0.008395665325224
06:28,2.0232633346495267e-08,2.837597179450313e-08,1.7368293470099163e-09,0.9999980926513671,1.719763105256788e-07,2.067187097054557e-07,1.9409342250000003e-06
